141.212.122.171,2018-03-03 00:00:00,135,0,1
141.212.122.34,2018-03-03 00:00:00,23,0,0
152.238.192.248,2018-03-03 00:00:00,5,0,0
153.179.19.76,2018-03-03 00:00:00,15,0,4
153.215.220.95,2018-03-03 00:00:00,20,0,1
168.253.114.17,2018-03-03 00:00:00,2,0,2
170.250.108.21,2018-03-03 00:00:00,11,0,0
170.81.82.64,2018-03-03 00:00:00,5,0,0
176.109.54.31,2018-03-03 00:00:00,0,0,8
179.106.86.241,2018-03-03 00:00:00,12,0,0
180.177.115.130,2018-03-03 00:00:00,4,0,0
180.182.234.17,2018-03-03 00:00:00,3,0,5
180.183.249.177,2018-03-03 00:00:00,2381,0,0
180.48.184.164,2018-03-03 00:00:00,2,0,2
180.76.15.160,2018-03-03 00:00:00,61,0,22
182.114.127.165,2018-03-03 00:00:00,3,0,2
182.127.75.97,2018-03-03 00:00:00,10,0,0
182.18.235.96,2018-03-03 00:00:00,3,0,1
182.31.9.56,2018-03-03 00:00:00,7,0,0
183.46.168.174,2018-03-03 00:00:00,9,0,0
183.55.94.244,2018-03-03 00:00:00,7,0,0
183.82.250.11,2018-03-03 00:00:00,44,0,0
185.232.28.194,2018-03-03 00:00:00,8544,4,3570
185.7.87.83,2018-03-03 00:00:00,12,0,4
186.206.182.67,2018-03-03 00:00:00,4,0,0
186.210.155.22,2018-03-03 00:00:00,5,0,2
186.95.186.124,2018-03-03 00:00:00,6,0,1
187.23.16.43,2018-03-03 00:00:00,97,0,31
188.165.53.185,2018-03-03 00:00:00,0,0,3
188.65.235.104,2018-03-03 00:00:00,7,0,0
189.111.184.32,2018-03-03 00:00:00,4,0,0
189.122.72.67,2018-03-03 00:00:00,6,0,0
196.52.43.119,2018-03-03 00:00:00,1015,1,214
199.203.111.64,2018-03-03 00:00:00,8,0,1
201.97.52.96,2018-03-03 00:00:00,4,0,0
202.44.240.203,2018-03-03 00:00:00,4,0,0
203.190.11.118,2018-03-03 00:00:00,6,0,0
205.196.201.250,2018-03-03 00:00:00,9,0,0
209.181.61.126,2018-03-03 00:00:00,7,0,2
210.194.54.47,2018-03-03 00:00:00,13,0,6
211.149.200.102,2018-03-03 00:00:00,97,0,0
217.27.117.182,2018-03-03 00:00:00,6,0,2
223.100.129.14,2018-03-03 00:00:00,4,0,0
223.136.15.204,2018-03-03 00:00:00,4,0,0
223.216.178.180,2018-03-03 00:00:00,2,0,3
223.97.212.14,2018-03-03 00:00:00,7,0,0
27.199.70.178,2018-03-03 00:00:00,1,0,3
27.41.68.140,2018-03-03 00:00:00,4,0,0
27.74.252.68,2018-03-03 00:00:00,4,0,0
41.39.171.104,2018-03-03 00:00:00,2,0,2
42.2.65.226,2018-03-03 00:00:00,5,0,0
42.235.244.142,2018-03-03 00:00:00,4,0,3
42.238.158.123,2018-03-03 00:00:00,36,0,0
46.227.36.201,2018-03-03 00:00:00,0,0,2
46.47.96.212,2018-03-03 00:00:00,40,0,12
46.77.85.40,2018-03-03 00:00:00,7,0,6
5.224.248.105,2018-03-03 00:00:00,8,0,0
5.39.223.157,2018-03-03 00:00:00,10,0,0
50.74.134.126,2018-03-03 00:00:00,3,0,2
58.182.131.237,2018-03-03 00:00:00,9,0,3
58.23.9.71,2018-03-03 00:00:00,4,0,0
58.57.62.134,2018-03-03 00:00:00,14,0,0
58.94.2.49,2018-03-03 00:00:00,9,0,0
59.126.20.15,2018-03-03 00:00:00,37,0,0
59.166.148.254,2018-03-03 00:00:00,12,0,7
59.182.140.117,2018-03-03 00:00:00,26,0,0
60.154.190.155,2018-03-03 00:00:00,13,0,0
61.122.56.84,2018-03-03 00:00:00,12,0,4
61.89.70.125,2018-03-03 00:00:00,15,0,3
68.199.114.55,2018-03-03 00:00:00,4,0,6
70.45.122.176,2018-03-03 00:00:00,4,0,3
73.204.111.143,2018-03-03 00:00:00,2,0,4
74.81.83.48,2018-03-03 00:00:00,5,0,0
74.82.47.25,2018-03-03 00:00:00,190,0,13
75.159.218.139,2018-03-03 00:00:00,6,0,0
76.65.200.74,2018-03-03 00:00:00,1071,0,0
78.106.144.46,2018-03-03 00:00:00,5,0,0
78.188.237.212,2018-03-03 00:00:00,2,0,4
79.126.114.198,2018-03-03 00:00:00,0,0,2
81.213.124.67,2018-03-03 00:00:00,4,0,0
82.17.141.142,2018-03-03 00:00:00,3,0,1
82.80.5.6,2018-03-03 00:00:00,5,0,0
84.237.199.132,2018-03-03 00:00:00,7,0,0
85.234.2.144,2018-03-03 00:00:00,1,0,3
85.254.142.174,2018-03-03 00:00:00,3,0,4
88.22.181.164,2018-03-03 00:00:00,2,0,3
89.44.176.82,2018-03-03 00:00:00,6,0,0
90.151.82.186,2018-03-03 00:00:00,1,0,2
92.24.65.108,2018-03-03 00:00:00,4,0,0
93.118.225.11,2018-03-03 00:00:00,6,0,2
93.170.187.52,2018-03-03 00:00:00,19,0,0
94.68.208.154,2018-03-03 00:00:00,3,0,7
95.7.206.0,2018-03-03 00:00:00,4,0,0
98.214.64.70,2018-03-03 00:00:00,3,0,10
1.31.249.247,2018-03-03 00:00:00,7,0,2
101.78.211.206,2018-03-03 00:00:00,1,0,8
109.102.92.90,2018-03-03 00:00:00,11,0,0
110.185.2.23,2018-03-03 00:00:00,45,0,0
110.202.33.243,2018-03-03 00:00:00,14,0,6
110.253.97.241,2018-03-03 00:00:00,5,0,0
110.35.210.13,2018-03-03 00:00:00,4,0,0
111.34.153.112,2018-03-03 00:00:00,13,0,0
111.35.32.69,2018-03-03 00:00:00,10,0,0
112.120.14.179,2018-03-03 00:00:00,1,0,8
112.225.185.192,2018-03-03 00:00:00,4,0,0
112.237.87.82,2018-03-03 00:00:00,4,0,1
112.72.176.118,2018-03-03 00:00:00,7,0,2
112.72.181.248,2018-03-03 00:00:00,6,0,4
112.8.80.175,2018-03-03 00:00:00,11,0,0
113.160.151.202,2018-03-03 00:00:00,66,0,0
115.49.42.47,2018-03-03 00:00:00,3,0,2
116.20.142.75,2018-03-03 00:00:00,180,0,0
116.64.199.66,2018-03-03 00:00:00,19,0,3
116.65.208.60,2018-03-03 00:00:00,21,0,2
117.68.223.157,2018-03-03 00:00:00,207,0,0
118.22.231.177,2018-03-03 00:00:00,14,0,4
118.91.35.21,2018-03-03 00:00:00,4,0,4
119.10.29.123,2018-03-03 00:00:00,16,0,0
119.118.227.67,2018-03-03 00:00:00,10,0,2
119.126.88.16,2018-03-03 00:00:00,8,0,0
119.165.114.208,2018-03-03 00:00:00,12,0,4
119.175.25.156,2018-03-03 00:00:00,14,0,0
119.176.185.55,2018-03-03 00:00:00,5,0,1
119.179.98.97,2018-03-03 00:00:00,12,0,4
120.5.160.129,2018-03-03 00:00:00,8,0,0
121.230.14.221,2018-03-03 00:00:00,5,0,0
122.114.38.36,2018-03-03 00:00:00,6,0,0
122.128.55.58,2018-03-03 00:00:00,18,0,0
123.108.184.153,2018-03-03 00:00:00,5,0,4
124.142.230.79,2018-03-03 00:00:00,25,0,7
124.154.27.146,2018-03-03 00:00:00,12,0,0
124.159.205.239,2018-03-03 00:00:00,6,0,4
125.205.239.40,2018-03-03 00:00:00,10,0,10
125.227.157.207,2018-03-03 00:00:00,26,0,2
125.59.102.68,2018-03-03 00:00:00,6,0,0
126.69.220.3,2018-03-03 00:00:00,11,0,7
128.77.91.224,2018-03-03 00:00:00,5,0,2
14.102.29.68,2018-03-03 00:00:00,258,0,0
14.127.75.211,2018-03-03 00:00:00,22,0,0
141.135.242.71,2018-03-03 00:00:00,11,0,4
141.212.122.173,2018-03-03 00:00:00,142,0,1
141.212.122.36,2018-03-03 00:00:00,6,0,0
145.255.21.255,2018-03-03 00:00:00,5,0,0
153.133.155.71,2018-03-03 00:00:00,11,0,3
153.186.64.94,2018-03-03 00:00:00,18,0,0
153.217.63.197,2018-03-03 00:00:00,35,0,2
153.225.147.78,2018-03-03 00:00:00,8,0,1
153.226.63.162,2018-03-03 00:00:00,21,0,2
153.227.155.129,2018-03-03 00:00:00,16,0,0
154.120.226.170,2018-03-03 00:00:00,8,0,0
154.126.80.178,2018-03-03 00:00:00,10,0,0
171.251.48.170,2018-03-03 00:00:00,195,0,0
172.2.175.181,2018-03-03 00:00:00,4,0,1
176.100.23.94,2018-03-03 00:00:00,3,0,5
177.225.193.237,2018-03-03 00:00:00,5,0,0
177.40.209.30,2018-03-03 00:00:00,90,0,22
178.204.128.8,2018-03-03 00:00:00,256,0,0
178.46.21.62,2018-03-03 00:00:00,9,0,4
178.47.120.188,2018-03-03 00:00:00,1,0,7
180.149.126.3,2018-03-03 00:00:00,10,0,1
180.4.146.128,2018-03-03 00:00:00,12,0,2
180.76.15.162,2018-03-03 00:00:00,54,3,17
181.165.248.34,2018-03-03 00:00:00,2,0,2
182.115.13.182,2018-03-03 00:00:00,3,0,1
182.44.163.6,2018-03-03 00:00:00,5,0,0
185.101.160.235,2018-03-03 00:00:00,0,0,4
186.21.163.74,2018-03-03 00:00:00,7,0,0
186.49.179.242,2018-03-03 00:00:00,6,0,0
187.35.207.174,2018-03-03 00:00:00,1,0,3
190.113.119.30,2018-03-03 00:00:00,54,0,0
190.128.23.102,2018-03-03 00:00:00,5,0,0
190.131.18.50,2018-03-03 00:00:00,7,0,4
190.198.247.255,2018-03-03 00:00:00,3,0,1
190.200.155.246,2018-03-03 00:00:00,4,0,0
190.203.49.148,2018-03-03 00:00:00,6,0,0
190.204.96.105,2018-03-03 00:00:00,0,0,2
190.218.27.65,2018-03-03 00:00:00,5,0,0
190.73.136.90,2018-03-03 00:00:00,4,0,0
191.248.222.127,2018-03-03 00:00:00,57,0,4
191.6.40.190,2018-03-03 00:00:00,5,0,6
192.9.200.2,2018-03-03 00:00:00,9,0,0
194.28.59.144,2018-03-03 00:00:00,6,0,0
198.143.155.138,2018-03-03 00:00:00,6,1,246
202.71.16.114,2018-03-03 00:00:00,56,0,12
206.172.163.162,2018-03-03 00:00:00,3,0,3
210.216.183.52,2018-03-03 00:00:00,11,0,2
211.22.71.131,2018-03-03 00:00:00,3,0,2
211.238.64.44,2018-03-03 00:00:00,15,0,2
211.40.48.100,2018-03-03 00:00:00,11,0,0
212.109.146.81,2018-03-03 00:00:00,5,0,0
213.89.247.186,2018-03-03 00:00:00,32,0,0
217.128.205.207,2018-03-03 00:00:00,7,0,0
218.3.165.30,2018-03-03 00:00:00,4,0,0
218.93.242.190,2018-03-03 00:00:00,3,0,2
219.135.97.147,2018-03-03 00:00:00,32,0,0
220.142.2.240,2018-03-03 00:00:00,5,0,0
220.208.188.103,2018-03-03 00:00:00,9,0,6
221.213.79.217,2018-03-03 00:00:00,6,0,2
222.73.254.215,2018-03-03 00:00:00,305,12,134
24.212.120.32,2018-03-03 00:00:00,8,0,0
24.42.27.110,2018-03-03 00:00:00,2,0,2
24.46.121.85,2018-03-03 00:00:00,3,0,2
24.55.108.213,2018-03-03 00:00:00,0,0,6
27.194.22.220,2018-03-03 00:00:00,5,0,0
27.73.55.154,2018-03-03 00:00:00,3,0,1
31.163.62.241,2018-03-03 00:00:00,0,0,2
31.215.224.162,2018-03-03 00:00:00,4,0,3
37.151.77.176,2018-03-03 00:00:00,0,0,8
37.70.128.227,2018-03-03 00:00:00,4,0,0
37.79.51.49,2018-03-03 00:00:00,10,0,2
